"Input","SYMBOL","Species"
"MBP-Homo sapiens","MBP","Homo sapiens"
"MDH1-Homo sapiens","MDH1","Homo sapiens"
"MDM1-Homo sapiens","MDM1","Homo sapiens"
"MFGE8-Homo sapiens","MFGE8","Homo sapiens"
"MIA3-Homo sapiens","MIA3","Homo sapiens"
"MIB1-Homo sapiens","MIB1","Homo sapiens"
"MICAL3-Homo sapiens","MICAL3","Homo sapiens"
"MINK1-Homo sapiens","MINK1","Homo sapiens"
"MKKS-Homo sapiens","MKKS","Homo sapiens"
"MLC1-Homo sapiens","MLC1","Homo sapiens"
"MLEC-Homo sapiens","MLEC","Homo sapiens"
"MOG-Homo sapiens","MOG","Homo sapiens"
"MOGS-Homo sapiens","MOGS","Homo sapiens"
"MOXD1-Homo sapiens","MOXD1","Homo sapiens"
"MPP1-Homo sapiens","MPP1","Homo sapiens"
"MPP2-Homo sapiens","MPP2","Homo sapiens"
"MPRIP-Homo sapiens","MPRIP","Homo sapiens"
"MRAS-Homo sapiens","MRAS","Homo sapiens"
"MSANTD3-TMEFF1-Homo sapiens","MSANTD3-TMEFF1","Homo sapiens"
"MTDH-Homo sapiens","MTDH","Homo sapiens"
"MTHFD1-Homo sapiens","MTHFD1","Homo sapiens"
"MTMR1-Homo sapiens","MTMR1","Homo sapiens"
"MTMR3-Homo sapiens","MTMR3","Homo sapiens"
"MUC19-Homo sapiens","MUC19","Homo sapiens"
"MVB12B-Homo sapiens","MVB12B","Homo sapiens"
"MYADM-Homo sapiens","MYADM","Homo sapiens"
"MYCBP2-Homo sapiens","MYCBP2","Homo sapiens"
"MYEF2-Homo sapiens","MYEF2","Homo sapiens"
"MYH10-Homo sapiens","MYH10","Homo sapiens"
"MYH14-Homo sapiens","MYH14","Homo sapiens"
"MYH9-Homo sapiens","MYH9","Homo sapiens"
"MYL12A-Homo sapiens","MYL12A","Homo sapiens"
"MYL6-Homo sapiens","MYL6","Homo sapiens"
"MYL6B-Homo sapiens","MYL6B","Homo sapiens"
"MYLK-Homo sapiens","MYLK","Homo sapiens"
"MYO16-Homo sapiens","MYO16","Homo sapiens"
"MYO18A-Homo sapiens","MYO18A","Homo sapiens"
"MYO1B-Homo sapiens","MYO1B","Homo sapiens"
"MYO1C-Homo sapiens","MYO1C","Homo sapiens"
"MYO1D-Homo sapiens","MYO1D","Homo sapiens"
"MYO5A-Homo sapiens","MYO5A","Homo sapiens"
"MYO6-Homo sapiens","MYO6","Homo sapiens"
"NAGK-Homo sapiens","NAGK","Homo sapiens"
"NAP1L4-Homo sapiens","NAP1L4","Homo sapiens"
"NAPA-Homo sapiens","NAPA","Homo sapiens"
"NAPB-Homo sapiens","NAPB","Homo sapiens"
"NAPG-Homo sapiens","NAPG","Homo sapiens"
"NAV1-Homo sapiens","NAV1","Homo sapiens"
"NAV3-Homo sapiens","NAV3","Homo sapiens"
"NBAS-Homo sapiens","NBAS","Homo sapiens"
"NBEA-Homo sapiens","NBEA","Homo sapiens"
"NCAM1-Homo sapiens","NCAM1","Homo sapiens"
"NCAM2-Homo sapiens","NCAM2","Homo sapiens"
"NCAN-Homo sapiens","NCAN","Homo sapiens"
"NCBP2AS2-Homo sapiens","NCBP2AS2","Homo sapiens"
"NCDN-Homo sapiens","NCDN","Homo sapiens"
"NCK2-Homo sapiens","NCK2","Homo sapiens"
"NCKAP1-Homo sapiens","NCKAP1","Homo sapiens"
"NCKIPSD-Homo sapiens","NCKIPSD","Homo sapiens"
"NCLN-Homo sapiens","NCLN","Homo sapiens"
"NDEL1-Homo sapiens","NDEL1","Homo sapiens"
"NDRG1-Homo sapiens","NDRG1","Homo sapiens"
"NDRG2-Homo sapiens","NDRG2","Homo sapiens"
"NEBL-Homo sapiens","NEBL","Homo sapiens"
"NECAP1-Homo sapiens","NECAP1","Homo sapiens"
"NEDD4L-Homo sapiens","NEDD4L","Homo sapiens"
"NEFH-Homo sapiens","NEFH","Homo sapiens"
"NEFL-Homo sapiens","NEFL","Homo sapiens"
"NEFM-Homo sapiens","NEFM","Homo sapiens"
"NEGR1-Homo sapiens","NEGR1","Homo sapiens"
"NEO1-Homo sapiens","NEO1","Homo sapiens"
"NES-Homo sapiens","NES","Homo sapiens"
"NF1-Homo sapiens","NF1","Homo sapiens"
"NFASC-Homo sapiens","NFASC","Homo sapiens"
"NFIX-Homo sapiens","NFIX","Homo sapiens"
"NGEF-Homo sapiens","NGEF","Homo sapiens"
"NHSL1-Homo sapiens","NHSL1","Homo sapiens"
"NIPA1-Homo sapiens","NIPA1","Homo sapiens"
"NLGN2-Homo sapiens","NLGN2","Homo sapiens"
"NLGN3-Homo sapiens","NLGN3","Homo sapiens"
"NME1-Homo sapiens","NME1","Homo sapiens"
"NME2-Homo sapiens","NME2","Homo sapiens"
"NOMO1-Homo sapiens","NOMO1","Homo sapiens"
"NONO-Homo sapiens","NONO","Homo sapiens"
"NPEPPS-Homo sapiens","NPEPPS","Homo sapiens"
"NPTN-Homo sapiens","NPTN","Homo sapiens"
"NPTX1-Homo sapiens","NPTX1","Homo sapiens"
"NRXN1-Homo sapiens","NRXN1","Homo sapiens"
"NRXN2-Homo sapiens","NRXN2","Homo sapiens"
"NRXN3-Homo sapiens","NRXN3","Homo sapiens"
"NSF-Homo sapiens","NSF","Homo sapiens"
"NSFL1C-Homo sapiens","NSFL1C","Homo sapiens"
"NSG1-Homo sapiens","NSG1","Homo sapiens"
"NSG2-Homo sapiens","NSG2","Homo sapiens"
"NT5C3A-Homo sapiens","NT5C3A","Homo sapiens"
"NT5E-Homo sapiens","NT5E","Homo sapiens"
"NTM-Homo sapiens","NTM","Homo sapiens"
"NTPCR-Homo sapiens","NTPCR","Homo sapiens"
"NTRK2-Homo sapiens","NTRK2","Homo sapiens"
"NTRK3-Homo sapiens","NTRK3","Homo sapiens"
"NUAK1-Homo sapiens","NUAK1","Homo sapiens"
"NUDT16L1-Homo sapiens","NUDT16L1","Homo sapiens"
"NUMA1-Homo sapiens","NUMA1","Homo sapiens"
"NUMBL-Homo sapiens","NUMBL","Homo sapiens"
"NUP35-Homo sapiens","NUP35","Homo sapiens"
"NUP93-Homo sapiens","NUP93","Homo sapiens"
"NWD2-Homo sapiens","NWD2","Homo sapiens"
"NYAP1-Homo sapiens","NYAP1","Homo sapiens"
"ODF2-Homo sapiens","ODF2","Homo sapiens"
"OFD1-Homo sapiens","OFD1","Homo sapiens"
"OGT-Homo sapiens","OGT","Homo sapiens"
"OLA1-Homo sapiens","OLA1","Homo sapiens"
"OLFM1-Homo sapiens","OLFM1","Homo sapiens"
"OMG-Homo sapiens","OMG","Homo sapiens"
"OPCML-Homo sapiens","OPCML","Homo sapiens"
"OSBPL8-Homo sapiens","OSBPL8","Homo sapiens"
"OSTC-Homo sapiens","OSTC","Homo sapiens"
"OTUB1-Homo sapiens","OTUB1","Homo sapiens"
"OXSR1-Homo sapiens","OXSR1","Homo sapiens"
"PABPC1-Homo sapiens","PABPC1","Homo sapiens"
"PACS1-Homo sapiens","PACS1","Homo sapiens"
"PACSIN1-Homo sapiens","PACSIN1","Homo sapiens"
"PAFAH1B1-Homo sapiens","PAFAH1B1","Homo sapiens"
"PAFAH1B2-Homo sapiens","PAFAH1B2","Homo sapiens"
"PAFAH1B3-Homo sapiens","PAFAH1B3","Homo sapiens"
"PAK1-Homo sapiens","PAK1","Homo sapiens"
"PAK2-Homo sapiens","PAK2","Homo sapiens"
"PAK5-Homo sapiens","PAK5","Homo sapiens"
"PALM-Homo sapiens","PALM","Homo sapiens"
"PALM2AKAP2-Homo sapiens","PALM2AKAP2","Homo sapiens"
"PALS2-Homo sapiens","PALS2","Homo sapiens"
"PANK4-Homo sapiens","PANK4","Homo sapiens"
"PANX1-Homo sapiens","PANX1","Homo sapiens"
"PARP1-Homo sapiens","PARP1","Homo sapiens"
"PBXIP1-Homo sapiens","PBXIP1","Homo sapiens"
"PCBP1-Homo sapiens","PCBP1","Homo sapiens"
"PCBP2-Homo sapiens","PCBP2","Homo sapiens"
"PCDH1-Homo sapiens","PCDH1","Homo sapiens"
"PCDH10-Homo sapiens","PCDH10","Homo sapiens"
"PCDH19-Homo sapiens","PCDH19","Homo sapiens"
"PCDHGA6-Homo sapiens","PCDHGA6","Homo sapiens"
"PCDHGC4-Homo sapiens","PCDHGC4","Homo sapiens"
"PCLO-Homo sapiens","PCLO","Homo sapiens"
"PCM1-Homo sapiens","PCM1","Homo sapiens"
"PCMT1-Homo sapiens","PCMT1","Homo sapiens"
"PCNT-Homo sapiens","PCNT","Homo sapiens"
"PDCD6IP-Homo sapiens","PDCD6IP","Homo sapiens"
"PDE1A-Homo sapiens","PDE1A","Homo sapiens"
"PDE4B-Homo sapiens","PDE4B","Homo sapiens"
"PDE4D-Homo sapiens","PDE4D","Homo sapiens"
"PDE4DIP-Homo sapiens","PDE4DIP","Homo sapiens"
"PDIA3-Homo sapiens","PDIA3","Homo sapiens"
"PDIA6-Homo sapiens","PDIA6","Homo sapiens"
"PDPK1-Homo sapiens","PDPK1","Homo sapiens"
"PDXK-Homo sapiens","PDXK","Homo sapiens"
"PDXP-Homo sapiens","PDXP","Homo sapiens"
"PDZD2-Homo sapiens","PDZD2","Homo sapiens"
"PDZD4-Homo sapiens","PDZD4","Homo sapiens"
"PDZRN3-Homo sapiens","PDZRN3","Homo sapiens"
"PEA15-Homo sapiens","PEA15","Homo sapiens"
"PELO-Homo sapiens","PELO","Homo sapiens"
"PEX14-Homo sapiens","PEX14","Homo sapiens"
"PEX16-Homo sapiens","PEX16","Homo sapiens"
"PEX5L-Homo sapiens","PEX5L","Homo sapiens"
"PFKL-Homo sapiens","PFKL","Homo sapiens"
"PFKM-Homo sapiens","PFKM","Homo sapiens"
"PFKP-Homo sapiens","PFKP","Homo sapiens"
"PFN2-Homo sapiens","PFN2","Homo sapiens"
"PGAM1-Homo sapiens","PGAM1","Homo sapiens"
"PGAP1-Homo sapiens","PGAP1","Homo sapiens"
"PGD-Homo sapiens","PGD","Homo sapiens"
"PGK1-Homo sapiens","PGK1","Homo sapiens"
"PGM2L1-Homo sapiens","PGM2L1","Homo sapiens"
"PGRMC1-Homo sapiens","PGRMC1","Homo sapiens"
"PGRMC2-Homo sapiens","PGRMC2","Homo sapiens"
"PHACTR1-Homo sapiens","PHACTR1","Homo sapiens"
"PHF24-Homo sapiens","PHF24","Homo sapiens"
"PHGDH-Homo sapiens","PHGDH","Homo sapiens"
"PHLDB1-Homo sapiens","PHLDB1","Homo sapiens"
"PHYHIP-Homo sapiens","PHYHIP","Homo sapiens"
"PI4KA-Homo sapiens","PI4KA","Homo sapiens"
"PICALM-Homo sapiens","PICALM","Homo sapiens"
"PIGK-Homo sapiens","PIGK","Homo sapiens"
"PIGN-Homo sapiens","PIGN","Homo sapiens"
"PIGS-Homo sapiens","PIGS","Homo sapiens"
"PIK3C2B-Homo sapiens","PIK3C2B","Homo sapiens"
"PIK3R1-Homo sapiens","PIK3R1","Homo sapiens"
"PIN1-Homo sapiens","PIN1","Homo sapiens"
"PIP4K2A-Homo sapiens","PIP4K2A","Homo sapiens"
"PIP4K2B-Homo sapiens","PIP4K2B","Homo sapiens"
"PIP4P1-Homo sapiens","PIP4P1","Homo sapiens"
"PIP5K1C-Homo sapiens","PIP5K1C","Homo sapiens"
"PITPNA-Homo sapiens","PITPNA","Homo sapiens"
"PITPNB-Homo sapiens","PITPNB","Homo sapiens"
"PITPNC1-Homo sapiens","PITPNC1","Homo sapiens"
"PKM-Homo sapiens","PKM","Homo sapiens"
"PKP4-Homo sapiens","PKP4","Homo sapiens"
"PLCB1-Homo sapiens","PLCB1","Homo sapiens"
"PLCD1-Homo sapiens","PLCD1","Homo sapiens"
"PLCD3-Homo sapiens","PLCD3","Homo sapiens"
"PLD3-Homo sapiens","PLD3","Homo sapiens"
"PLEC-Homo sapiens","PLEC","Homo sapiens"
"PLEKHA1-Homo sapiens","PLEKHA1","Homo sapiens"
"PLEKHA5-Homo sapiens","PLEKHA5","Homo sapiens"
"PLEKHA6-Homo sapiens","PLEKHA6","Homo sapiens"
"PLP1-Homo sapiens","PLP1","Homo sapiens"
"PLPP3-Homo sapiens","PLPP3","Homo sapiens"
"PLPP6-Homo sapiens","PLPP6","Homo sapiens"
"PLPPR1-Homo sapiens","PLPPR1","Homo sapiens"
"PLPPR2-Homo sapiens","PLPPR2","Homo sapiens"
"PLPPR3-Homo sapiens","PLPPR3","Homo sapiens"
"PLPPR4-Homo sapiens","PLPPR4","Homo sapiens"
"PLXNA1-Homo sapiens","PLXNA1","Homo sapiens"
"PLXNA2-Homo sapiens","PLXNA2","Homo sapiens"
"PLXNA3-Homo sapiens","PLXNA3","Homo sapiens"
"PLXNA4-Homo sapiens","PLXNA4","Homo sapiens"
"PLXNC1-Homo sapiens","PLXNC1","Homo sapiens"
"PMVK-Homo sapiens","PMVK","Homo sapiens"
"PNPLA6-Homo sapiens","PNPLA6","Homo sapiens"
"POC1A-Homo sapiens","POC1A","Homo sapiens"
"PODXL2-Homo sapiens","PODXL2","Homo sapiens"
"POLDIP3-Homo sapiens","POLDIP3","Homo sapiens"
"POR-Homo sapiens","POR","Homo sapiens"
"POTEE-Homo sapiens","POTEE","Homo sapiens"
"PPEF1-Homo sapiens","PPEF1","Homo sapiens"
"PPFIA1-Homo sapiens","PPFIA1","Homo sapiens"
"PPFIA2-Homo sapiens","PPFIA2","Homo sapiens"
"PPFIA3-Homo sapiens","PPFIA3","Homo sapiens"
"PPFIA4-Homo sapiens","PPFIA4","Homo sapiens"
"PPFIBP1-Homo sapiens","PPFIBP1","Homo sapiens"
"PPIA-Homo sapiens","PPIA","Homo sapiens"
"PPIB-Homo sapiens","PPIB","Homo sapiens"
"PPID-Homo sapiens","PPID","Homo sapiens"
"PPIL1-Homo sapiens","PPIL1","Homo sapiens"
"PPP1CA-Homo sapiens","PPP1CA","Homo sapiens"
"PPP1CB-Homo sapiens","PPP1CB","Homo sapiens"
"PPP1CC-Homo sapiens","PPP1CC","Homo sapiens"
"PPP1R12A-Homo sapiens","PPP1R12A","Homo sapiens"
"PPP1R21-Homo sapiens","PPP1R21","Homo sapiens"
"PPP1R7-Homo sapiens","PPP1R7","Homo sapiens"
"PPP1R9A-Homo sapiens","PPP1R9A","Homo sapiens"
"PPP1R9B-Homo sapiens","PPP1R9B","Homo sapiens"
"PPP2CA-Homo sapiens","PPP2CA","Homo sapiens"
"PPP2R1A-Homo sapiens","PPP2R1A","Homo sapiens"
"PPP2R2A-Homo sapiens","PPP2R2A","Homo sapiens"
"PPP2R2B-Homo sapiens","PPP2R2B","Homo sapiens"
"PPP2R5D-Homo sapiens","PPP2R5D","Homo sapiens"
"PPP2R5E-Homo sapiens","PPP2R5E","Homo sapiens"
"PPP3CA-Homo sapiens","PPP3CA","Homo sapiens"
"PPP3CB-Homo sapiens","PPP3CB","Homo sapiens"
"PRAF2-Homo sapiens","PRAF2","Homo sapiens"
"PRDX1-Homo sapiens","PRDX1","Homo sapiens"
"PREB-Homo sapiens","PREB","Homo sapiens"
"PREX1-Homo sapiens","PREX1","Homo sapiens"
"PRICKLE2-Homo sapiens","PRICKLE2","Homo sapiens"
"PRKACB-Homo sapiens","PRKACB","Homo sapiens"
"PRKAR1A-Homo sapiens","PRKAR1A","Homo sapiens"
"PRKAR2A-Homo sapiens","PRKAR2A","Homo sapiens"
"PRKAR2B-Homo sapiens","PRKAR2B","Homo sapiens"
"PRKCA-Homo sapiens","PRKCA","Homo sapiens"
"PRKCB-Homo sapiens","PRKCB","Homo sapiens"
"PRKCE-Homo sapiens","PRKCE","Homo sapiens"
"PRKCG-Homo sapiens","PRKCG","Homo sapiens"
"PRKCI-Homo sapiens","PRKCI","Homo sapiens"
"PRKDC-Homo sapiens","PRKDC","Homo sapiens"
"PRKRA-Homo sapiens","PRKRA","Homo sapiens"
"PRNP-Homo sapiens","PRNP","Homo sapiens"
"PRPH-Homo sapiens","PRPH","Homo sapiens"
"PRPS1-Homo sapiens","PRPS1","Homo sapiens"
"PRR36-Homo sapiens","PRR36","Homo sapiens"
"PRR7-Homo sapiens","PRR7","Homo sapiens"
"PRRT1-Homo sapiens","PRRT1","Homo sapiens"
"PRRT2-Homo sapiens","PRRT2","Homo sapiens"
"PRSS3-Homo sapiens","PRSS3","Homo sapiens"
"PSD-Homo sapiens","PSD","Homo sapiens"
"PSD3-Homo sapiens","PSD3","Homo sapiens"
"PSMC1-Homo sapiens","PSMC1","Homo sapiens"
"PSMC5-Homo sapiens","PSMC5","Homo sapiens"
"PSMD11-Homo sapiens","PSMD11","Homo sapiens"
"PSMD14-Homo sapiens","PSMD14","Homo sapiens"
"PSMD2-Homo sapiens","PSMD2","Homo sapiens"
"PSMD3-Homo sapiens","PSMD3","Homo sapiens"
"PSPC1-Homo sapiens","PSPC1","Homo sapiens"
"PTDSS1-Homo sapiens","PTDSS1","Homo sapiens"
"PTK2B-Homo sapiens","PTK2B","Homo sapiens"
"PTPN1-Homo sapiens","PTPN1","Homo sapiens"
"PTPN11-Homo sapiens","PTPN11","Homo sapiens"
"PTPN23-Homo sapiens","PTPN23","Homo sapiens"
"PTPN5-Homo sapiens","PTPN5","Homo sapiens"
"PTPN9-Homo sapiens","PTPN9","Homo sapiens"
"PTPRD-Homo sapiens","PTPRD","Homo sapiens"
"PTPRF-Homo sapiens","PTPRF","Homo sapiens"
"PTPRK-Homo sapiens","PTPRK","Homo sapiens"
"PTPRO-Homo sapiens","PTPRO","Homo sapiens"
"PTPRS-Homo sapiens","PTPRS","Homo sapiens"
"PTPRZ1-Homo sapiens","PTPRZ1","Homo sapiens"
"PURA-Homo sapiens","PURA","Homo sapiens"
"PURB-Homo sapiens","PURB","Homo sapiens"
"PYCR3-Homo sapiens","PYCR3","Homo sapiens"
"PYGB-Homo sapiens","PYGB","Homo sapiens"
"PYGM-Homo sapiens","PYGM","Homo sapiens"
"QARS1-Homo sapiens","QARS1","Homo sapiens"
"RAB10-Homo sapiens","RAB10","Homo sapiens"
"RAB11A-Homo sapiens","RAB11A","Homo sapiens"
"RAB11FIP5-Homo sapiens","RAB11FIP5","Homo sapiens"
"RAB12-Homo sapiens","RAB12","Homo sapiens"
"RAB14-Homo sapiens","RAB14","Homo sapiens"
"RAB15-Homo sapiens","RAB15","Homo sapiens"
"RAB18-Homo sapiens","RAB18","Homo sapiens"
"RAB1A-Homo sapiens","RAB1A","Homo sapiens"
"RAB1B-Homo sapiens","RAB1B","Homo sapiens"
"RAB21-Homo sapiens","RAB21","Homo sapiens"
"RAB22A-Homo sapiens","RAB22A","Homo sapiens"
"RAB2A-Homo sapiens","RAB2A","Homo sapiens"
"RAB2B-Homo sapiens","RAB2B","Homo sapiens"
"RAB30-Homo sapiens","RAB30","Homo sapiens"
"RAB33A-Homo sapiens","RAB33A","Homo sapiens"
"RAB35-Homo sapiens","RAB35","Homo sapiens"
"RAB39B-Homo sapiens","RAB39B","Homo sapiens"
"RAB3A-Homo sapiens","RAB3A","Homo sapiens"
"RAB3B-Homo sapiens","RAB3B","Homo sapiens"
"RAB3C-Homo sapiens","RAB3C","Homo sapiens"
"RAB3D-Homo sapiens","RAB3D","Homo sapiens"
"RAB3GAP1-Homo sapiens","RAB3GAP1","Homo sapiens"
"RAB3GAP2-Homo sapiens","RAB3GAP2","Homo sapiens"
"RAB5A-Homo sapiens","RAB5A","Homo sapiens"
"RAB5B-Homo sapiens","RAB5B","Homo sapiens"
"RAB5C-Homo sapiens","RAB5C","Homo sapiens"
"RAB6A-Homo sapiens","RAB6A","Homo sapiens"
"RAB6B-Homo sapiens","RAB6B","Homo sapiens"
"RAB7A-Homo sapiens","RAB7A","Homo sapiens"
"RAB8A-Homo sapiens","RAB8A","Homo sapiens"
"RAB8B-Homo sapiens","RAB8B","Homo sapiens"
"RAB9A-Homo sapiens","RAB9A","Homo sapiens"
"RAB9B-Homo sapiens","RAB9B","Homo sapiens"
"RABGAP1-Homo sapiens","RABGAP1","Homo sapiens"
"RABL3-Homo sapiens","RABL3","Homo sapiens"
"RAC1-Homo sapiens","RAC1","Homo sapiens"
"RAC3-Homo sapiens","RAC3","Homo sapiens"
"RAF1-Homo sapiens","RAF1","Homo sapiens"
"RAI14-Homo sapiens","RAI14","Homo sapiens"
"RALA-Homo sapiens","RALA","Homo sapiens"
"RALGAPA1-Homo sapiens","RALGAPA1","Homo sapiens"
"RALGPS1-Homo sapiens","RALGPS1","Homo sapiens"
"RAN-Homo sapiens","RAN","Homo sapiens"
"RANBP6-Homo sapiens","RANBP6","Homo sapiens"
"RANGAP1-Homo sapiens","RANGAP1","Homo sapiens"
"RAP1A-Homo sapiens","RAP1A","Homo sapiens"
"RAP1GAP-Homo sapiens","RAP1GAP","Homo sapiens"
"RAP1GDS1-Homo sapiens","RAP1GDS1","Homo sapiens"
"RAP2A-Homo sapiens","RAP2A","Homo sapiens"
"RAP2B-Homo sapiens","RAP2B","Homo sapiens"
"RAP2C-Homo sapiens","RAP2C","Homo sapiens"
"RAPGEF2-Homo sapiens","RAPGEF2","Homo sapiens"
"RAPGEF4-Homo sapiens","RAPGEF4","Homo sapiens"
"RAPH1-Homo sapiens","RAPH1","Homo sapiens"
"RARS1-Homo sapiens","RARS1","Homo sapiens"
"RASAL2-Homo sapiens","RASAL2","Homo sapiens"
"RASGRF2-Homo sapiens","RASGRF2","Homo sapiens"
"RASGRP2-Homo sapiens","RASGRP2","Homo sapiens"
"RB1CC1-Homo sapiens","RB1CC1","Homo sapiens"
"RBM14-RBM4-Homo sapiens","RBM14-RBM4","Homo sapiens"
"RBMX-Homo sapiens","RBMX","Homo sapiens"
"RDH11-Homo sapiens","RDH11","Homo sapiens"
"REEP1-Homo sapiens","REEP1","Homo sapiens"
"REEP5-Homo sapiens","REEP5","Homo sapiens"
"RELCH-Homo sapiens","RELCH","Homo sapiens"
"RELN-Homo sapiens","RELN","Homo sapiens"
"RER1-Homo sapiens","RER1","Homo sapiens"
"RFTN1-Homo sapiens","RFTN1","Homo sapiens"
"RGS17-Homo sapiens","RGS17","Homo sapiens"
"RGS7-Homo sapiens","RGS7","Homo sapiens"
"RHBDD2-Homo sapiens","RHBDD2","Homo sapiens"
"RHOA-Homo sapiens","RHOA","Homo sapiens"
"RHOB-Homo sapiens","RHOB","Homo sapiens"
"RHOG-Homo sapiens","RHOG","Homo sapiens"
"RIC8A-Homo sapiens","RIC8A","Homo sapiens"
"RIMBP2-Homo sapiens","RIMBP2","Homo sapiens"
"RIMS1-Homo sapiens","RIMS1","Homo sapiens"
"RIN1-Homo sapiens","RIN1","Homo sapiens"
"RNF121-Homo sapiens","RNF121","Homo sapiens"
"RNH1-Homo sapiens","RNH1","Homo sapiens"
"ROBO2-Homo sapiens","ROBO2","Homo sapiens"
"ROCK2-Homo sapiens","ROCK2","Homo sapiens"
"ROGDI-Homo sapiens","ROGDI","Homo sapiens"
"RPH3A-Homo sapiens","RPH3A","Homo sapiens"
"RPL10-Homo sapiens","RPL10","Homo sapiens"
"RPL10A-Homo sapiens","RPL10A","Homo sapiens"
"RPL11-Homo sapiens","RPL11","Homo sapiens"
"RPL12-Homo sapiens","RPL12","Homo sapiens"
"RPL13-Homo sapiens","RPL13","Homo sapiens"
"RPL13A-Homo sapiens","RPL13A","Homo sapiens"
"RPL14-Homo sapiens","RPL14","Homo sapiens"
"RPL15-Homo sapiens","RPL15","Homo sapiens"
"RPL17-Homo sapiens","RPL17","Homo sapiens"
"RPL18-Homo sapiens","RPL18","Homo sapiens"
"RPL18A-Homo sapiens","RPL18A","Homo sapiens"
"RPL19-Homo sapiens","RPL19","Homo sapiens"
"RPL21-Homo sapiens","RPL21","Homo sapiens"
"RPL22-Homo sapiens","RPL22","Homo sapiens"
"RPL23-Homo sapiens","RPL23","Homo sapiens"
"RPL23A-Homo sapiens","RPL23A","Homo sapiens"
"RPL24-Homo sapiens","RPL24","Homo sapiens"
"RPL26-Homo sapiens","RPL26","Homo sapiens"
"RPL27-Homo sapiens","RPL27","Homo sapiens"
"RPL27A-Homo sapiens","RPL27A","Homo sapiens"
"RPL28-Homo sapiens","RPL28","Homo sapiens"
"RPL29-Homo sapiens","RPL29","Homo sapiens"
"RPL3-Homo sapiens","RPL3","Homo sapiens"
"RPL30-Homo sapiens","RPL30","Homo sapiens"
"RPL31-Homo sapiens","RPL31","Homo sapiens"
"RPL32-Homo sapiens","RPL32","Homo sapiens"
"RPL34-Homo sapiens","RPL34","Homo sapiens"
"RPL35-Homo sapiens","RPL35","Homo sapiens"
"RPL35A-Homo sapiens","RPL35A","Homo sapiens"
"RPL38-Homo sapiens","RPL38","Homo sapiens"
"RPL4-Homo sapiens","RPL4","Homo sapiens"
"RPL5-Homo sapiens","RPL5","Homo sapiens"
"RPL6-Homo sapiens","RPL6","Homo sapiens"
"RPL7-Homo sapiens","RPL7","Homo sapiens"
"RPL7A-Homo sapiens","RPL7A","Homo sapiens"
"RPL8-Homo sapiens","RPL8","Homo sapiens"
"RPL9-Homo sapiens","RPL9","Homo sapiens"
"RPLP0-Homo sapiens","RPLP0","Homo sapiens"
"RPLP1-Homo sapiens","RPLP1","Homo sapiens"
"RPLP2-Homo sapiens","RPLP2","Homo sapiens"
"RPN1-Homo sapiens","RPN1","Homo sapiens"
"RPN2-Homo sapiens","RPN2","Homo sapiens"
"RPS10-Homo sapiens","RPS10","Homo sapiens"
"RPS11-Homo sapiens","RPS11","Homo sapiens"
"RPS13-Homo sapiens","RPS13","Homo sapiens"
"RPS14-Homo sapiens","RPS14","Homo sapiens"
"RPS16-Homo sapiens","RPS16","Homo sapiens"
"RPS18-Homo sapiens","RPS18","Homo sapiens"
"RPS19-Homo sapiens","RPS19","Homo sapiens"
"RPS2-Homo sapiens","RPS2","Homo sapiens"
"RPS20-Homo sapiens","RPS20","Homo sapiens"
"RPS27-Homo sapiens","RPS27","Homo sapiens"
"RPS3-Homo sapiens","RPS3","Homo sapiens"
"RPS3A-Homo sapiens","RPS3A","Homo sapiens"
"RPS4X-Homo sapiens","RPS4X","Homo sapiens"
"RPS7-Homo sapiens","RPS7","Homo sapiens"
"RPS8-Homo sapiens","RPS8","Homo sapiens"
"RPS9-Homo sapiens","RPS9","Homo sapiens"
"RRAS2-Homo sapiens","RRAS2","Homo sapiens"
"RRBP1-Homo sapiens","RRBP1","Homo sapiens"
"RSPRY1-Homo sapiens","RSPRY1","Homo sapiens"
"RTCB-Homo sapiens","RTCB","Homo sapiens"
"RTN1-Homo sapiens","RTN1","Homo sapiens"
"RTN3-Homo sapiens","RTN3","Homo sapiens"
"RTN4-Homo sapiens","RTN4","Homo sapiens"
"RTRAF-Homo sapiens","RTRAF","Homo sapiens"
"RUFY3-Homo sapiens","RUFY3","Homo sapiens"
"RUVBL1-Homo sapiens","RUVBL1","Homo sapiens"
"RUVBL2-Homo sapiens","RUVBL2","Homo sapiens"
"RYR2-Homo sapiens","RYR2","Homo sapiens"
"RYR3-Homo sapiens","RYR3","Homo sapiens"
"SACM1L-Homo sapiens","SACM1L","Homo sapiens"
"SACS-Homo sapiens","SACS","Homo sapiens"
"SAMD10-Homo sapiens","SAMD10","Homo sapiens"
"SAR1A-Homo sapiens","SAR1A","Homo sapiens"
"SARM1-Homo sapiens","SARM1","Homo sapiens"
"SATB2-Homo sapiens","SATB2","Homo sapiens"
"SBF1-Homo sapiens","SBF1","Homo sapiens"
"SBF2-Homo sapiens","SBF2","Homo sapiens"
"SCAI-Homo sapiens","SCAI","Homo sapiens"
"SCAMP1-Homo sapiens","SCAMP1","Homo sapiens"
"SCCPDH-Homo sapiens","SCCPDH","Homo sapiens"
"SCD5-Homo sapiens","SCD5","Homo sapiens"
"SCFD1-Homo sapiens","SCFD1","Homo sapiens"
"SCN2A-Homo sapiens","SCN2A","Homo sapiens"
